trade_date,equity
2021-07-20,1437430.1268725316
2021-07-21,1431174.0446091646
2021-07-22,1428296.2467680157
2021-07-23,1431507.7023298773
2021-07-26,1413156.5276906672
2021-07-27,1412322.383388885
2021-07-28,1416367.983252529
2021-07-29,1405982.8866953398
2021-07-30,1407067.2742876569
2021-08-02,1412405.7978190633
2021-08-03,1410153.6082042512
2021-08-04,1406733.616566944
2021-08-05,1395848.0334286853
2021-08-06,1399268.0250659925
2021-08-09,1397724.8581076954
2021-08-10,1395347.5468476159
2021-08-11,1392553.1634366452
2021-08-12,1387464.8831957732
2021-08-13,1386046.8378827434
2021-08-16,1377788.8092950988
2021-08-17,1376454.1784122472
2021-08-18,1377204.9082838513
2021-08-19,1363107.8695837308
2021-08-20,1356518.1295996509
2021-08-23,1356768.3728901856
2021-08-24,1364150.5499609588
2021-08-25,1351972.0431549374
2021-08-26,1348927.4164534323
2021-08-27,1374368.8176577915
2021-08-30,1363066.1623686417
2021-08-31,1373034.1867749398
2021-09-01,1370364.9250092367
2021-09-02,1376329.0567669799
2021-09-03,1388299.0274975556
2021-09-06,1387256.3471203276
2021-09-07,1382918.7967510598
2021-09-08,1383085.6256114163
2021-09-09,1384753.9142149808
2021-09-10,1392761.6995120908
2021-09-13,1402312.6517674979
2021-09-14,1397724.8581076954
2021-09-15,1388549.2707880903
2021-09-16,1393595.843813873
2021-09-17,1397140.9570964477
2021-09-22,1398976.0745603687
2021-09-23,1406274.8372009636
2021-09-24,1412989.698830311
2021-09-27,1406691.9093518546
2021-09-28,1401395.0930355373
2021-09-29,1401019.7280997352
2021-09-30,1405899.4722651616
2021-10-08,1397808.2725378736
2021-10-11,1388966.3429389815
2021-10-12,1401895.5796166067
2021-10-13,1398267.0519038537
2021-10-14,1387464.8831957732
2021-10-15,1385713.1801620305
2021-10-18,1384879.0358602484
2021-10-19,1382334.8957398124
2021-10-20,1385212.693580961
2021-10-21,1385212.693580961
2021-10-22,1386297.0811732782
2021-10-25,1385170.986365872
2021-10-26,1376370.763982069
2021-10-27,1361689.824270701
2021-10-28,1366861.518941751
2021-10-29,1368946.8796962067
2021-11-01,1364150.5499609588
2021-11-02,1368196.1498246028
2021-11-03,1368404.6859000484
2021-11-04,1365693.716919256
2021-11-05,1360313.4861727604
2021-11-08,1361314.459334899
2021-11-09,1362690.7974328396
2021-11-10,1364776.1581872953
2021-11-11,1361314.459334899
2021-11-12,1367278.5910926422
2021-11-15,1374243.6960125242
2021-11-16,1372575.4074089597
2021-11-17,1368529.8075453157
2021-11-18,1368613.221975494
2021-11-19,1367653.9560284442
2021-11-22,1366235.9107154144
2021-11-23,1364776.1581872953
2021-11-24,1371157.3620959297
2021-11-25,1364484.2076816717
2021-11-26,1359979.8284520474
2021-11-29,1361564.7026254337
2021-11-30,1361856.6531310575
2021-12-01,1362106.8964215922
2021-12-02,1364150.5499609588
2021-12-03,1366444.44679086
2021-12-06,1371199.069311019
2021-12-07,1372658.821839138
2021-12-08,1381876.116373832
2021-12-09,1380916.8504267824
2021-12-10,1381459.044222941
2021-12-13,1380207.8277702676
2021-12-14,1374660.7681634154
2021-12-15,1375620.034110465
2021-12-16,1371616.14146191
2021-12-17,1388465.856357912
2021-12-20,1391677.3119197737
2021-12-21,1400852.8992393787
2021-12-22,1392052.6768555758
2021-12-23,1408610.441245954
2021-12-24,1406817.0309971222
2021-12-27,1402979.9672089235
2021-12-28,1397724.8581076954
2021-12-29,1397724.8581076954
2021-12-30,1429630.8776508672
2021-12-31,1429213.805499976
2022-01-04,1404231.183661597
2022-01-05,1413823.843132093
2022-01-06,1420288.4614709057
2022-01-07,1427754.0529718571
2022-01-10,1449858.8769690874
2022-01-11,1435636.7166236998
